I_D	TSEVENT_ID	YEAR	MONTH	DAY	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
9346	2439	2004	12	26		SRI LANKA		GIN RIVER	6.064	80.174	60	1765			4.1		5												
9418	2439	2004	12	26		USA	AK	SAND POINT, AK	55.337	-160.502	87	10561			.14		2												
9419	2439	2004	12	26		USA	AK	KODIAK, AK	57.75	-152.483	87	10955			.13		2	70											
9420	2439	2004	12	26		USA	AK	SITKA, AK	57.052	-135.342	87	11897	41	16	.04		2	48											
9421	2439	2004	12	26		USA	AK	YAKUTAT, AK	59.55	-139.733	87	11529	39	48	.08		2	45											
9347	2439	2004	12	26		SRI LANKA		GIN RIVER	6.074	80.178	60	1764			2.11		5												
9348	2439	2004	12	26		SRI LANKA		GIN RIVER	6.088	80.183	60	1764			1.75		5												
9349	2439	2004	12	26		SRI LANKA		POLHENA	5.936	80.526	60	1724			2.68		5												
9350	2439	2004	12	26		SRI LANKA		MATARA	5.943	80.55	60	1721			5.82		5												
9351	2439	2004	12	26		SRI LANKA		DICKWELLA	5.963	80.693	60	1706			5.54		5												
9352	2439	2004	12	26		SRI LANKA		TANGALLE	6.031	80.799	60	1696			3.09		5												
9353	2439	2004	12	26		SRI LANKA		HAMBANTOTA HARBOR	6.124	81.127	60	1662			10.87		5												
9354	2439	2004	12	26		SRI LANKA		HAMBANTOTA	6.131	81.129	60	1662			7.38		5												
9355	2439	2004	12	26		SRI LANKA		KIRINDA	6.235	81.337	60	1641			9.26		5												
9596	2439	2004	12	26		INDONESIA	ACEH	GANTING, SIMEULUE	2.549	96.335	60	101			1.75	1500	4										1		
9597	2439	2004	12	26		INDONESIA	ACEH	GANTING, SIMEULUE	2.55	96.33	60	100			3	2000	4												
9599	2439	2004	12	26		INDONESIA	ACEH	SIMEULUE ISLAND	2.575	96.269	60	94			.3	10	4												
9598	2439	2004	12	26		INDONESIA	ACEH	SIMEULUE ISLAND	2.558	96.308	60	98			4	2000	4												
9600	2439	2004	12	26		INDONESIA	ACEH	TANJUN RAYA, SIMEULUE	2.565	96.288	60	96			1.9		4												
9601	2439	2004	12	26		INDONESIA	ACEH	SENEBU VILLAGE, SIMEULUE	2.557	96.301	60	98			2	1500	4												
9602	2439	2004	12	26		INDONESIA	ACEH	SENEBU VILLAGE, SIMEULUE	2.344	96.468	60	128			2.5	1500	4												
9603	2439	2004	12	26		INDONESIA	ACEH	LABUHAN BAKTI, SIMEULUE	2.407	96.483	60	123			4	1500	4												
9604	2439	2004	12	26		INDONESIA	ACEH	LABUHAN BAKTI, SIMEULUE	2.408	96.482	60	123				1500	4												
9605	2439	2004	12	26		INDONESIA	ACEH	LABUHAN BAKTI, SIMEULUE	2.404	96.482	60	123			2.5	1500	4												
9606	2439	2004	12	26		INDONESIA	ACEH	LABUHAN BAKTI, SIMEULUE	2.403	96.481	60	123				1500	4										1		
9607	2439	2004	12	26		INDONESIA	ACEH	LABUHAN BAKTI, SIMEULUE	2.402	96.481	60	123			2.5	1500	4												1
9608	2439	2004	12	26		INDONESIA	ACEH	LABUHAN BAKTI, SIMEULUE	2.402	96.481	60	123			2.5	1500	4												
9609	2439	2004	12	26		INDONESIA	ACEH	LAUBANG, SIMEULUE	2.432	96.26	60	108			1.5	500	4												
9250	2439	2004	12	26		THAILAND		KARON BEACH (SOUTH PART), PHUKET	7.829	98.298	60	570			4.04		5												
9251	2439	2004	12	26		THAILAND		KARON BEACH (CENTRAL PART), PHUKET	7.842	98.297	60	571			4.49		5												
9252	2439	2004	12	26		THAILAND		MOODONG CANAL, PHUKET	7.842	98.375	60	576			3.15		5												
9253	2439	2004	12	26		THAILAND		PHALAI VILLAGE, PHUKET	7.839	98.373	60	575			2.75		5												
9254	2439	2004	12	26		THAILAND		MAKHAM BAY, PHUKET	7.87	98.417	60	581			1.39		5												
9255	2439	2004	12	26		THAILAND		SIRE VILLAGE, PHUKET	7.873	98.425	60	581			2.67		5												
9256	2439	2004	12	26		THAILAND		KHAO LAK	8.637	98.251	60	648			8.8		5												
9257	2439	2004	12	26		THAILAND		KHAO LAK	8.637	98.253	60	649			9.6		5										1		
9258	2439	2004	12	26		THAILAND		CHALONG BAY PIER, PHUKET	7.819	98.403	60	575			3.62		5												
9259	2439	2004	12	26		THAILAND		LEAM HIM, PHUKET	7.943	98.401	60	587			.72		5												
9260	2439	2004	12	26		THAILAND		BANG RONG PIER, PHUKET	8.047	98.419	60	598			1.47		5												
9261	2439	2004	12	26		THAILAND		PHI PHI DON (NORTH COAST)	7.739	98.777	60	589			5.84		5												
9262	2439	2004	12	26		THAILAND		PHI PHI DON (SOUTH COAST)	7.748	98.772	60	589			4.58		5												
9263	2439	2004	12	26		THAILAND		PATONG BEACH, PHUKET	7.884	98.292	60	575			5.09		5												
9264	2439	2004	12	26		THAILAND		PATONG BEACH, PHUKET	7.887	98.296	60	576			5.44		5												
9265	2439	2004	12	26		THAILAND		PATONG BEACH, PHUKET	7.894	98.299	60	577			5.48		5				1				1				1
9266	2439	2004	12	26		THAILAND		PATONG BEACH, PHUKET	7.892	98.298	60	576			5.02		5												
9267	2439	2004	12	26		THAILAND		PATONG BEACH, PHUKET	7.904	98.301	60	578			4.9		5												
9268	2439	2004	12	26		THAILAND		KAMALA BEACH, PHUKET	7.947	98.283	60	581			4.85		5												
9269	2439	2004	12	26		THAILAND		KAMALA BEACH, PHUKET	7.947	98.282	60	581			5.29		5												
9699	2439	2004	12	26		SRI LANKA		POTTUVIL	6.874	81.844	60	1602			7	230	4												
9700	2439	2004	12	26		SRI LANKA		KOMARI	6.976	81.864	60	1602			8		4												
9701	2439	2004	12	26		SRI LANKA		AKKARAIPATTU	7.209	81.86	60	1609			4.5	200	4												
9702	2439	2004	12	26		SRI LANKA		SINNAMUHATTUVARAM	7.173	81.86	60	1608			7	120	4												
9703	2439	2004	12	26		SRI LANKA		ADDACACHCHENA	7.25	81.864	60	1610			5	100	4												
9704	2439	2004	12	26		SRI LANKA		OLUVIL	7.289	81.866	60	1611			6	100	4												
9610	2439	2004	12	26		INDONESIA	ACEH	LANTIK, SIMEULUE	2.432	96.26	60	108			1.5	500	4												
9611	2439	2004	12	26		INDONESIA	ACEH	SALUR, SIMEULUE	2.442	96.243	60	106			1.5	500	4												
9612	2439	2004	12	26		INDONESIA	ACEH	BUSUNG, SIMEULUE	2.393	96.337	60	116			1.5	500	4												
9613	2439	2004	12	26		INDONESIA	ACEH	SUAKTIMAH, MEULABOH, SUMATRA	4.211	96.065	60	102			15		4								3				3
9614	2439	2004	12	26		INDONESIA	ACEH	SKONEDA, MEULABOH, SUMATRA	4.209	96.04	60	101			15		4												
9615	2439	2004	12	26		INDONESIA	ACEH	SKONEDA, MEULABOH, SUMATRA	4.208	96.04	60	101			15	5000	4												
9616	2439	2004	12	26		INDONESIA	ACEH	KUALA BUBAN BAY, MEULABOH, SUMATRA	4.208	96.039	60	101			10	5000	4												
9617	2439	2004	12	26		INDONESIA	ACEH	KUALA TADU, MEULABOH, SUMATRA	3.966	96.31	60	88			15	5000	4												
9618	2439	2004	12	26		INDONESIA	ACEH	MEULABOH PORT, SUMATRA	4.129	96.129	60	95			15	5000	4												1
9619	2439	2004	12	26		INDONESIA	ACEH	MEULABOH PORT, SUMATRA	4.209	96.037	60	101			15		4												
9620	2439	2004	12	26		INDONESIA	ACEH	ARONGHAN, MEULABOH, SUMATRA	4.308	95.972	60	111				5000	4												
9621	2439	2004	12	26		INDONESIA	ACEH	ARONGHAN, MEULABOH, SUMATRA	4.297	95.948	60	110			15	5000	4												
9622	2439	2004	12	26		INDONESIA	ACEH	ARONGHAN, MEULABOH, SUMATRA	4.297	95.947	60	110			15	5000	4												
9623	2439	2004	12	26		INDONESIA	ACEH	ARONGHAN, MEULABOH, SUMATRA	4.3	95.987	60	110			9	5000	4												
9624	2439	2004	12	26		INDONESIA	ACEH	SENEBU VILLAGE, SIMEULUE	2.386	96.489	60	125				1500	4										1		
9673	2439	2004	12	26		SRI LANKA		MARATUWA	6.748	79.89	60	1809			5.5	70	4												
9674	2439	2004	12	26		SRI LANKA		WADDUWA RESORT	6.678	79.921	60	1804			4.5	120	4												
9675	2439	2004	12	26		SRI LANKA		KALUTARA NORTH	6.606	79.949	60	1800			4	80	4												
9676	2439	2004	12	26		SRI LANKA		KATUKURUNDA (KALUTARA S.)	6.566	79.951	60	1799			4.5	120	4												
9678	2439	2004	12	26		SRI LANKA		BERAWALA	6.486	79.983	60	1794			6		4												
9679	2439	2004	12	26		SRI LANKA		BENTOTA NORTH	6.424	79.995	60	1791			5.5	130	4												
9680	2439	2004	12	26		SRI LANKA		BALAPITIYA BEACH	6.274	80.036	60	1784			5.3	50	4												
9682	2439	2004	12	26		SRI LANKA		SEENIGAMA	6.201	80.064	60	1779			7		4												
9683	2439	2004	12	26		SRI LANKA		RATHGAMA/DOANDUWA	6.086	80.146	60	1768			4.5	50	4												
9684	2439	2004	12	26		SRI LANKA		GALLE NORTH	6.048	80.189	60	1763			4		4												
9685	2439	2004	12	26		SRI LANKA		GALLE CENTER	6.025	80.216	60	1759			6	50	4												
9686	2439	2004	12	26		SRI LANKA		GALLE FORT	6.02	80.222	60	1759			10	0	4												
9687	2439	2004	12	26		SRI LANKA		PUNAWATUNNA	6.026	80.246	60	1756			3.5		4												
9688	2439	2004	12	26		SRI LANKA		JAYADUWA/HABARADUWA	5.994	80.309	60	1749			3		4												
9689	2439	2004	12	26		SRI LANKA		KOGGALA	5.984	80.332	60	1746			6	500	4												
9690	2439	2004	12	26		SRI LANKA		AHANGAMA	5.974	80.361	60	1743			3	50	4												
9692	2439	2004	12	26		SRI LANKA		S. COAST	5.941	80.494	60	1728			5.5		4												
9693	2439	2004	12	26		SRI LANKA		MATARA/GANDARA	5.931	80.583	60	1718			7.5		4												
9694	2439	2004	12	26		SRI LANKA		EVA HOTEL, TANGALLE	6.03	80.798	60	1696			7.5		4												
9695	2439	2004	12	26		SRI LANKA		TANGALLE	6.03	80.798	60	1696			7		4												
9696	2439	2004	12	26		SRI LANKA		HAMBANTOTA	6.118	81.098	60	1665			10		4												
9697	2439	2004	12	26		SRI LANKA		HAMBANTOTA	6.125	81.126	60	1662			11		4												
9698	2439	2004	12	26		SRI LANKA		POTTUVIL	6.875	81.844	60	1602			9	150	4												
9072	2439	2004	12	26		THAILAND		CHALONG	7.821	98.345	60	572			4		4												
9073	2439	2004	12	26		THAILAND		BAN NA TAI	8.274	98.278	60	613			4.8		4												
9074	2439	2004	12	26		THAILAND		RAI DAN	8.297	98.272	60	615			6.8	41	5												
9076	2439	2004	12	26		THAILAND		BAN THUNG WA	8.378	98.255	60	623			6.8	444	4												
9078	2439	2004	12	26		THAILAND		THAI MUANG, VISITOR CENTER	8.436	98.238	60	628			6.3	463	5												
9079	2439	2004	12	26		THAILAND		THAI MUANG, NAT. CONSERVATION PARK	8.484	98.228	60	632			5.2	462	5												
9081	2439	2004	12	26		THAILAND		BAN MA KAP	8.923	98.258	60	678			6	148	4												
9083	2439	2004	12	26		THAILAND		BAN PAK KO	8.882	98.27	60	674			6.4	263	4												
9084	2439	2004	12	26		THAILAND		KO KOH KAO PORT	8.872	98.275	60	673			3.7	43	5												
9085	2439	2004	12	26		THAILAND		BAN NAM KIM	8.86	98.275	60	672			4.1	0	4												
9087	2439	2004	12	26		THAILAND		BAN PAK CHOK	9.16	98.271	60	703			6.6	236	4												
9089	2439	2004	12	26		THAILAND		BAN AO LUK TUM	9.203	98.272	60	707			8.6	74	4												
9270	2439	2004	12	26		THAILAND		BANG THAO BEACH, PHUKET	8.002	98.296	60	587			4.41		5												
9271	2439	2004	12	26		THAILAND		NAI YANG BEACH, PHUKET	8.087	98.3	60	596			4.07		5												
9272	2439	2004	12	26		THAILAND		KHAO LAK	8.636	98.249	60	648			9.5		5												
9273	2439	2004	12	26		THAILAND		KHAO LAK	8.635	98.25	60	648			9.45		5												
9274	2439	2004	12	26		THAILAND		KHAO LAK	8.637	98.251	60	648			8.67		5												
9275	2439	2004	12	26		THAILAND		KHAO LAK	8.637	98.251	60	648			8.71		5												
9276	2439	2004	12	26		THAILAND		KHAO LAK	8.64	98.25	60	649			9.91		5												
9277	2439	2004	12	26		THAILAND		KHAO LAK	8.64	98.252	60	649			8.35		5												
9278	2439	2004	12	26		THAILAND		KHAO LAK	8.64	98.253	60	649			9.46		5												
9279	2439	2004	12	26		THAILAND		KHAO LAK	8.661	98.249	60	651			9.35		5												
9280	2439	2004	12	26		THAILAND		KHAO LAK	8.661	98.25	60	651			9.71		5												
9281	2439	2004	12	26		THAILAND		KHAO LAK	8.683	98.244	60	653			10.62		5												
9282	2439	2004	12	26		THAILAND		KHAO LAK	8.742	98.255	60	659			6.46		5												
9283	2439	2004	12	26		THAILAND		KHAO LAK	8.726	98.232	60	657			6.24		5												
9284	2439	2004	12	26		THAILAND		KHAO LAK	8.734	98.225	60	657			4.48		5												
9285	2439	2004	12	26		THAILAND		KHAO LAK	8.729	98.226	60	657			8.86		5												
9286	2439	2004	12	26		THAILAND		KHAO LAK	8.184	98.292	60	605			4.83		5												
9287	2439	2004	12	26		THAILAND		KHAO LAK	8.197	98.3	60	607			3.11		5												
9288	2439	2004	12	26		THAILAND		KHAO LAK	8.272	98.28	60	613			4.3		5												
9289	2439	2004	12	26		THAILAND		KHAO LAK	8.304	98.275	60	616			4.28		5												
9290	2439	2004	12	26		THAILAND		KATA NOI BEACH, PHUKET	7.803	98.303	60	568			3.88		5												
9291	2439	2004	12	26		THAILAND		RAWAI BEACH, PHUKET	7.772	98.328	60	566			2.43		5												
9292	2439	2004	12	26		THAILAND		FRIENDSHIP BEACH HOTEL, PHUKET	7.796	98.34	60	569			2.35		5												
9293	2439	2004	12	26		THAILAND		KAMALA BEACH, PHUKET	7.95	98.28	60	581			5.4		5												
9294	2439	2004	12	26		THAILAND		BAN NA TAI	8.293	98.273	60	615			5.1		5												
9295	2439	2004	12	26		THAILAND		TAP LAM NAVY BASE	8.57	98.224	60	640			3.8		5												
9296	2439	2004	12	26		THAILAND		BAN KAO LAK	8.611	98.238	60	645			7.8		5												
9297	2439	2004	12	26		THAILAND		BAN NIANG BEACH	8.675	98.242	60	652			9.5		5												
9298	2439	2004	12	26		THAILAND		BAN NIANG BEACH	8.671	98.243	60	652			7.6		5												
9299	2439	2004	12	26		THAILAND		BAN NIANG BEACH	8.7	98.24	60	654			6.2		5												
9300	2439	2004	12	26		THAILAND		BAN NIANG BEACH	8.7	98.24	60	654			7.9		5												
9301	2439	2004	12	26		THAILAND		LAEM PAKARANG	8.736	98.222	60	657			9.3		5												
9302	2439	2004	12	26		THAILAND		BAN NAM KEM	8.864	98.274	60	673			6.4		5												
9090	2439	2004	12	26		THAILAND		KO YAO, FISHING VILLAGE	9.222	98.375	60	714			1	0	5												
9093	2439	2004	12	26		THAILAND		BAN TAM NANG	8.993	98.412	60	692			.7	0	5												
9094	2439	2004	12	26		THAILAND		BAN PAK NAM	9.951	98.596	60	798			2.02		4												
9401	2439	2004	12	26		INDONESIA	ACEH	WEST BANDA ACEH, SUMATRA	5.564	95.235	60	259			12.6		5												
9402	2439	2004	12	26		INDONESIA	ACEH	LEUPUNG, NW. COAST OF SUMATRA	5.381	95.26	60	239			17.8		5												
9403	2439	2004	12	26		INDONESIA	ACEH	LHOK NGA, NW. COAST OF SUMATRA	5.442	95.241	60	246			18.4		5												
9404	2439	2004	12	26		INDONESIA	ACEH	LEUPUNG, NW. COAST OF SUMATRA	5.42	95.248	60	243			19.5		5												
9405	2439	2004	12	26		INDONESIA	ACEH	WEST BANDA ACEH, SUMATRA	5.558	95.235	60	259			20		5												
9705	2439	2004	12	26		SRI LANKA		KARATIVU	7.384	81.848	60	1615			7		4												
9706	2439	2004	12	26		SRI LANKA		KALMUNAI	7.404	81.842	60	1617			6	35	4												
9707	2439	2004	12	26		SRI LANKA		KALUWANCHIKUDI	7.521	81.806	60	1624			7	100	4												
9708	2439	2004	12	26		SRI LANKA		CHEDDIPALAYAM	7.584	81.79	60	1628			6		4												
9709	2439	2004	12	26		SRI LANKA		KALLADY	7.724	81.714	60	1640			6		4												
9710	2439	2004	12	26		SRI LANKA		KALKUDAH	7.919	81.566	60	1662			7	500	4												
9711	2439	2004	12	26		SRI LANKA		CHINA BAY	8.572	81.192	60	1724			3.2	10	4												
9712	2439	2004	12	26		SRI LANKA		CHINA BAY FERRY	8.512	81.191	60	1722			3.3		4												
9713	2439	2004	12	26		SRI LANKA		TRINCOMALEE	8.576	81.237	60	1719			3.4	30	4												
9714	2439	2004	12	26		SRI LANKA		UPPUVELI	8.616	81.219	60	1722			4.3		4												
9715	2439	2004	12	26		SRI LANKA		IRRAKKAKANDI	8.725	81.177	60	1731			4	100	4												
9716	2439	2004	12	26		SRI LANKA		NILAVELI	8.677	81.203	60	1726			5		4												
9754	2439	2004	12	26		THAILAND		KURABURI	9.23	98.38	60	715	2	33	.7		2		F										
9755	2439	2004	12	26		THAILAND		TARUTAO	6.7	99.65	60	564	2	28	.89		2		F										
9342	2439	2004	12	26		MALDIVES		HANIMAADHOO, HAA DHAALU	6.77	73.18	60	2541	3	31	1.09		2		R										
9343	2439	2004	12	26		MALDIVES		MALE	4.18	73.52	60	2481	3	15	1.08		2		R										
9344	2439	2004	12	26		MALDIVES		GAN	-.68	73.17	60	2561	3	17	.7		2		R										
9358	2439	2004	12	26		SOUTH AFRICA		RICHARDS BAY	-28.8	32.08	60	7672	11	7	.76		2		R										
9361	2439	2004	12	26		SOUTH AFRICA		MOSSEL BAY	-34.18	22.08	60	8738	13	2	.78		2		R										
9363	2439	2004	12	26		SOUTH AFRICA		CAPE TOWN	-33.1927	18.42	70	9050	14	1	.44		2		F										
9364	2439	2004	12	26		SOUTH AFRICA		SALDANHA	-33.02	18.97	70	8996	14	29	.37		2		F										
9365	2439	2004	12	26		SOUTH AFRICA		PORT NOLLOTH	-29.25	16.87	70	9127	15	2	.25		2		R										
9392	2439	2004	12	26		UK		MILFORD HAVEN, WALES	51.707	-5.052	73	10467	32	40			2												
9393	2439	2004	12	26		UK		NEWLYN, CORNWALL, ENGLAND	50.1	-5.5536	73	10535			.22		2	60											
9394	2439	2004	12	26		UK TERRITORY		ST. HELENA	-15.967	-5.7	70	11347	25	23	.02		2	45	F										
9395	2439	2004	12	26		ANTARCTICA		ROTHERA STATION (UK)	-67.569	-68.12	81	12770	23	16	.02		2	60											
9396	2439	2004	12	26		UK TERRITORY		PORT STANLEY, FALKLAND ISLANDS	-51.68	-57.82	71	14113	21	24	.22		2												
9397	2439	2004	12	26		UK TERRITORY		SIGNY, SOUTH ORKNEY ISLANDS	-60.717	-45.6	71	12860	17	39	.26		2												
9398	2439	2004	12	26		FRANCE		BREST	48.383	-4.5	73	10495	31	0	.2		2	25											
9399	2439	2004	12	26		FRANCE		CONCARNEAU	47.868	-3.913	73	10461	32	21	.5		2												
9400	2439	2004	12	26		FRANCE		LES SABLES D'OLONNE	46.496	-1.795	73	10326	32	1	.29		2												
9095	2439	2004	12	26		THAILAND		RANONG	9.95	98.6	60	798	3	1	.71		2		F										
9097	2439	2004	12	26		THAILAND		BAN PAK NAM FISHERING PORT	9.946	98.598	60	797			1.7	0	5												
9099	2439	2004	12	26		THAILAND		HAD SAI DAM (BAN LA ONG)	9.744	98.552	60	775			3.7	105	4												
9100	2439	2004	12	26		THAILAND		KA YU HARBOR (BAN LA ONG)	9.781	98.554	60	778			2		5												
9101	2439	2004	12	26		THAILAND		KA YU HARBOR (BAN LA ONG)	9.781	98.554	60	778			.32		4												
9102	2439	2004	12	26		THAILAND		BAN AO KHOEI	9.299	98.384	60	722			9.2	180	4												
9105	2439	2004	12	26		THAILAND		BAN THALE NOK	9.46	98.437	60	741			6.2	121	4												
9106	2439	2004	12	26		THAILAND		RAMSON	9.602	98.47	60	757			4.8	329	5												
9107	2439	2004	12	26		THAILAND		RAMSON	9.602	98.47	60	757			4.9	329	4												
9108	2439	2004	12	26		THAILAND		RAMSON	9.602	98.469	60	756			1.08		4												
9109	2439	2004	12	26		THAILAND		BAN CHANG HAK	9.669	98.559	60	767			1.1	0	5												
9111	2439	2004	12	26		THAILAND		BAN NAM KIM	8.859	98.272	60	672			6.4	25	4												
9069	2439	2004	12	26		THAILAND		TA POU NOI	7.834	98.422	60	577			2.53		4												
9071	2439	2004	12	26		THAILAND		TA POU NOI	7.834	98.421	60	577			2.6		5												
7072	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH EAST COAST, SUMATRA	5.567	95.34	60	257			2.42		5												
9378	2439	2004	12	26		MYANMAR (BURMA)		ALL OF MYANMAR (BURMA)			60				2.9		5			61	2			500	4				
9379	2439	2004	12	26		TANZANIA		ALL OF TANZANIA			60				6.9		5			13	1								
9380	2439	2004	12	26		BANGLADESH		ALL OF BANGLADESH			60						1			2	1			500	4				
9381	2439	2004	12	26		KENYA		ALL OF KENYA			60				3		5			1	1			100	4				
9159	2439	2004	12	26		MALDIVES		HANIMAADHOO, HAA DHAALU	6.749	73.168	60	2542			2.01		5												
9160	2439	2004	12	26		MALDIVES		HANIMAADHOO, HAA DHAALU	6.766	73.174	60	2541			1.18		5												
9161	2439	2004	12	26		MALDIVES		KULHUDHUFFUSHI, HAA DHAALU	6.622	73.069	60	2551			1.92		5												
9162	2439	2004	12	26		MALDIVES		KULHUDHUFFUSHI, HAA DHAALU	6.624	73.076	60	2550			2.75		5												
9163	2439	2004	12	26		MALDIVES		KULHUDHUFFUSHI, HAA DHAALU	6.614	73.071	60	2551			2.67		5												
9164	2439	2004	12	26		MALDIVES		HULHUMALE, NORTH MALE	4.191	73.532	60	2479			2.57		5												
9165	2439	2004	12	26		MALDIVES		HULHUMALE, NORTH MALE	4.189	73.533	60	2479			3.09		5												
9166	2439	2004	12	26		MALDIVES		HULHUMALE, NORTH MALE	4.189	73.535	60	2479			3.37		5												
9167	2439	2004	12	26		MALDIVES		HULHUMALE, NORTH MALE	4.19	73.538	60	2479			1.64		5												
9168	2439	2004	12	26		MALDIVES		HULHUMALE, NORTH MALE	4.201	73.541	60	2478			2.03		5												
9169	2439	2004	12	26		MALDIVES		HULHUMALE, NORTH MALE	4.201	73.545	60	2478			2.43		5												
9170	2439	2004	12	26		MALDIVES		LAGUNA BEACH RESORT, SOUTH MALE	4.121	73.436	60	2490			.78		5												
9171	2439	2004	12	26		MALDIVES		LAGUNA BEACH RESORT, SOUTH MALE	4.123	73.438	60	2490			1.38		5												
9172	2439	2004	12	26		MALDIVES		LAGUNA BEACH RESORT, SOUTH MALE	4.123	73.438	60	2490			1.31		5												
9173	2439	2004	12	26		MALDIVES		VADOO ISLAND RESORT, SOUTH MALE	4.124	73.458	60	2487			.65		5												
9174	2439	2004	12	26		MALDIVES		ENBODOO VILLAGE, SOUTH MALE	4.084	73.513	60	2481			1.18		5												
9305	2439	2004	12	26		SRI LANKA		LANCIGAMA BEACH, MARAWILA	7.376	79.823	60	1831			2.3		5												
9306	2439	2004	12	26		SRI LANKA		VENNAPUWA NORTH	7.356	79.827	60	1830			1.8		5												
9307	2439	2004	12	26		SRI LANKA		WAIKKALA	7.283	79.84	60	1827			2.7		5												
9308	2439	2004	12	26		SRI LANKA		WAIKKALA	7.281	79.841	60	1827			1.6		5												
9309	2439	2004	12	26		SRI LANKA		NEGOMBO	7.238	79.841	60	1826			2		5												
9310	2439	2004	12	26		SRI LANKA		NEGOMBO	7.235	79.841	60	1826			1.6		5												
9311	2439	2004	12	26		SRI LANKA		TALAHENA	7.155	79.828	60	1825			2.3		5												
9312	2439	2004	12	26		SRI LANKA		USWETTAKEIYAWA	7.086	79.828	60	1824			2.6		5												
9313	2439	2004	12	26		SRI LANKA		MATTAKULIYA, COLOMBO	6.973	79.87	60	1816			2.7		5												
9338	2439	2004	12	26		MAURITIUS		PORT LOUIS HARBOUR	-20.15	57.5	60	4933	6	47	.98		2												
9339	2439	2004	12	26		MAURITIUS		RODRIGUES ISLAND, PORT MATHURIN	-19.67	63.42	60	4370	5	41			2												1
9314	2439	2004	12	26		SRI LANKA		HIKKADUWA	6.132	80.102	60	1774			3.4		5												
9315	2439	2004	12	26		SRI LANKA		UNAWATUNA	6.008	80.242	60	1756			3.3		5												
9316	2439	2004	12	26		SRI LANKA		HAMBANTOTA	6.135	81.135	60	1661			8.8		5												
9317	2439	2004	12	26		SRI LANKA		MAHASEELAWA BEACH, YALA	6.292	81.436	60	1632			8.4		5												
9318	2439	2004	12	26		SRI LANKA		PATANANGALA BEACH , YALA	6.344	81.497	60	1626			11.3		5												
6923	2439	2004	12	26		CANADA	BC	VICTORIA, BRITISH COLUMBIA	48.425	-123.372	88	13128	37	21	.06		2												
6924	2439	2004	12	26		CANADA	BC	BELLA BELLA, BRITISH COLUMBIA	52.163	-128.143	88	12597	33	21	.05		2												
6925	2439	2004	12	26		CANADA	BC	PORT HARDY, BRITISH COLUMBIA	50.722	-127.488	88	12737			.02		2												
6926	2439	2004	12	26		CANADA	BC	BAMFIELD, BRITISH COLUMBIA	48.837	-125.137	88	13002			.02		2												
6930	2439	2004	12	26		MOZAMBIQUE		MOZAMBIQUE	-15.05	40.75	60	6401					5												
6935	2439	2004	12	26		SEYCHELLES		POINTE LA RUE, MAHE ISLAND	-4.68	55.53	60	4568	7	17	1.39		2		R										
6873	2439	2004	12	26		INDIA	KARNATAKA	KARWAR, KARNATAKA	14.833	74.15	60	2702					1												
6874	2439	2004	12	26		INDIA	ANDHRA PRADESH	KAVALI, ANDHRA PRADESH, KARNATAKA	14.95	80.05	60	2162					1												
6929	2439	2004	12	26		INDIA	TAMIL NADU	MAMALLAPURAM, TAMIL NADU	12.617	80.217	60	2007					1												
6931	2439	2004	12	26		INDIA	KARNATAKA	MANGALORE, KARNATAKA	12.9	74.85	60	2544					1												
9175	2439	2004	12	26		MALDIVES		ENBODOO VILLAGE, SOUTH MALE	4.083	73.512	60	2481			1.33		5												
9176	2439	2004	12	26		MALDIVES		KEYODHOO, VAAVU	3.461	73.55	60	2476			2.38		5												
9177	2439	2004	12	26		MALDIVES		KEYODHOO, VAAVU	3.461	73.55	60	2476			2.89		5												
9178	2439	2004	12	26		MALDIVES		KEYODHOO, VAAVU	3.461	73.549	60	2477			2		5												
9179	2439	2004	12	26		MALDIVES		KEYODHOO, VAAVU	3.461	73.549	60	2477			2.7		5												
9180	2439	2004	12	26		MALDIVES		KEYODHOO, VAAVU	3.463	73.551	60	2476			2.18		5												
9181	2439	2004	12	26		MALDIVES		MULI, MEEMU	2.919	73.581	60	2474			2.11		5												
9182	2439	2004	12	26		MALDIVES		MULI, MEEMU	2.92	73.581	60	2474			2.98		5												
9183	2439	2004	12	26		MALDIVES		MULI, MEEMU	2.923	73.582	60	2474			2.63		5												
9184	2439	2004	12	26		MALDIVES		RINBUDHOO, DHAALU	2.926	72.894	60	2550			3.18		5												
9185	2439	2004	12	26		MALDIVES		RINBUDHOO, DHAALU	2.925	72.896	60	2550			2.71		5												
9186	2439	2004	12	26		MALDIVES		RINBUDHOO, DHAALU	2.924	72.898	60	2550			2.26		5												
9187	2439	2004	12	26		MALDIVES		GEMENDHOO, DHAALU	2.798	73.025	60	2536			2.71		5												
